Frame,BodyID,PointID,X_mm,Y_mm,Z_mm,ShoulderOpening_deg,ShoulderInclination_deg,Elbow_deg
13,0,29,99.46,630.0,-3.51,61.95,64.36,75.41
13,0,30,-38.56,640.79,-6.85,61.95,64.36,75.41
13,0,31,-16.89,634.9,-107.28,61.95,64.36,75.41
13,0,32,67.69,-948.68,65.6,61.95,64.36,75.41
13,0,33,-83.46,-950.31,-16.55,61.95,64.36,75.41
14,0,0,0.0,0.0,0.0,59.21,64.91,75.37
14,0,1,7.35,144.09,-13.1,59.21,64.91,75.37
14,0,2,15.71,288.16,-25.73,59.21,64.91,75.37
14,0,3,24.08,432.24,-38.35,59.21,64.91,75.37
14,0,4,54.25,433.52,-12.75,59.21,64.91,75.37
14,0,5,145.14,435.03,64.71,59.21,64.91,75.37
14,0,6,62.01,222.67,103.44,59.21,64.91,75.37
14,0,7,-14.84,16.68,137.16,59.21,64.91,75.37
14,0,8,-30.21,-24.52,143.9,59.21,64.91,75.37
14,0,9,-60.95,-106.92,157.39,59.21,64.91,75.37
14,0,10,-83.22,-57.73,113.65,59.21,64.91,75.37
14,0,11,-6.0,432.52,-64.09,59.21,64.91,75.37
14,0,12,-96.9,431.01,-141.56,59.21,64.91,75.37
14,0,13,-237.54,264.84,-63.32,59.21,64.91,75.37
14,0,14,-167.74,475.97,-58.27,59.21,64.91,75.37
14,0,15,-153.77,518.2,-57.26,59.21,64.91,75.37
14,0,16,-125.85,602.65,-55.23,59.21,64.91,75.37
14,0,17,-103.93,547.67,-18.84,59.21,64.91,75.37
14,0,18,75.83,-0.18,40.58,59.21,64.91,75.37
14,0,19,54.48,-448.22,76.62,59.21,64.91,75.37
14,0,20,43.97,-847.76,92.85,59.21,64.91,75.37
14,0,21,-15.21,-941.86,202.59,59.21,64.91,75.37
14,0,22,-75.83,0.18,-40.58,59.21,64.91,75.37
14,0,23,-97.18,-447.87,-4.53,59.21,64.91,75.37
14,0,24,-107.69,-847.4,11.7,59.21,64.91,75.37
14,0,25,-166.87,-941.5,121.44,59.21,64.91,75.37
14,0,26,-20.64,560.53,27.54,59.21,64.91,75.37
14,0,27,-21.37,605.7,33.81,59.21,64.91,75.37
14,0,28,19.81,638.74,32.79,59.21,64.91,75.37
14,0,29,115.29,623.74,-0.75,59.21,64.91,75.37
14,0,30,-20.99,643.13,-3.43,59.21,64.91,75.37
14,0,31,-0.29,636.16,-103.39,59.21,64.91,75.37
14,0,32,60.19,-949.57,61.69,59.21,64.91,75.37
14,0,33,-91.47,-949.21,-19.47,59.21,64.91,75.37
15,0,0,0.0,0.0,0.0,58.53,65.33,75.09
15,0,1,8.44,144.56,-11.59,58.53,65.33,75.09
15,0,2,17.77,289.09,-22.75,58.53,65.33,75.09
15,0,3,27.11,433.63,-33.92,58.53,65.33,75.09
15,0,4,57.33,434.46,-8.18,58.53,65.33,75.09
15,0,5,148.21,434.59,69.56,58.53,65.33,75.09
15,0,6,62.7,222.3,108.8,58.53,65.33,75.09
15,0,7,-16.4,16.32,142.95,58.53,65.33,75.09
15,0,8,-32.21,-24.88,149.78,58.53,65.33,75.09
15,0,9,-63.85,-107.27,163.44,58.53,65.33,75.09
15,0,10,-85.73,-57.77,119.44,58.53,65.33,75.09
15,0,11,-3.0,434.37,-59.78,58.53,65.33,75.09
15,0,12,-93.88,434.24,-137.52,58.53,65.33,75.09
15,0,13,-233.14,266.48,-57.63,58.53,65.33,75.09
15,0,14,-161.38,477.88,-53.83,58.53,65.33,75.09
15,0,15,-147.03,520.15,-53.07,58.53,65.33,75.09
15,0,16,-118.33,604.71,-51.55,58.53,65.33,75.09
15,0,17,-95.82,549.27,-15.71,58.53,65.33,75.09
15,0,18,76.17,-1.23,40.17,58.53,65.33,75.09
15,0,19,51.79,-449.34,73.26,58.53,65.33,75.09
15,0,20,38.39,-848.89,86.94,58.53,65.33,75.09
15,0,21,-20.81,-943.27,196.43,58.53,65.33,75.09
15,0,22,-76.17,1.23,-40.17,58.53,65.33,75.09
15,0,23,-100.55,-446.89,-7.08,58.53,65.33,75.09
15,0,24,-113.95,-846.43,6.6,58.53,65.33,75.09
15,0,25,-173.15,-940.82,116.09,58.53,65.33,75.09
15,0,26,-15.95,561.98,32.6,58.53,65.33,75.09
15,0,27,-16.07,607.06,39.14,58.53,65.33,75.09
15,0,28,25.5,639.51,38.39,58.53,65.33,75.09
15,0,29,120.73,623.45,4.97,58.53,65.33,75.09
15,0,30,-15.12,644.66,2.16,58.53,65.33,75.09
15,0,31,5.64,638.03,-97.69,58.53,65.33,75.09
15,0,32,53.66,-950.61,55.01,58.53,65.33,75.09
15,0,33,-98.68,-948.15,-25.33,58.53,65.33,75.09
16,0,0,0.0,0.0,0.0,58.96,66.27,75.46
16,0,1,9.17,145.01,-10.56,58.96,66.27,75.46
16,0,2,19.09,289.99,-20.79,58.96,66.27,75.46
16,0,3,29.01,434.98,-31.01,58.96,66.27,75.46
16,0,4,59.43,435.5,-5.34,58.96,66.27,75.46
16,0,5,150.81,434.71,72.11,58.96,66.27,75.46
16,0,6,65.21,221.76,111.26,58.96,66.27,75.46
16,0,7,-14.01,15.17,145.32,58.96,66.27,75.46
16,0,8,-29.86,-26.15,152.13,58.96,66.27,75.46
16,0,9,-61.55,-108.78,165.75,58.96,66.27,75.46
16,0,10,-83.74,-58.97,121.96,58.96,66.27,75.46
16,0,11,-1.3,436.03,-56.8,58.96,66.27,75.46
16,0,12,-92.68,436.82,-134.25,58.96,66.27,75.46
16,0,13,-232.19,268.36,-54.46,58.96,66.27,75.46
16,0,14,-160.8,480.33,-44.99,58.96,66.27,75.46
16,0,15,-146.52,522.72,-43.1,58.96,66.27,75.46
16,0,16,-117.97,607.51,-39.31,58.96,66.27,75.46
16,0,17,-94.65,550.86,-5.57,58.96,66.27,75.46
16,0,18,76.69,-1.98,39.44,58.96,66.27,75.46
16,0,19,50.14,-450.14,70.23,58.96,66.27,75.46
16,0,20,34.52,-849.66,82.02,58.96,66.27,75.46
16,0,21,-24.1,-944.25,191.64,58.96,66.27,75.46
16,0,22,-76.69,1.98,-39.44,58.96,66.27,75.46
16,0,23,-103.23,-446.18,-8.66,58.96,66.27,75.46
16,0,24,-118.85,-845.7,3.14,58.96,66.27,75.46
16,0,25,-177.48,-940.3,112.75,58.96,66.27,75.46
16,0,26,-10.96,564.05,35.66,58.96,66.27,75.46
16,0,27,-10.16,609.1,42.15,58.96,66.27,75.46
16,0,28,31.98,640.71,41.01,58.96,66.27,75.46
16,0,29,126.5,622.8,6.82,58.96,66.27,75.46
16,0,30,-8.81,646.6,5.17,58.96,66.27,75.46
16,0,31,10.94,639.48,-94.75,58.96,66.27,75.46
16,0,32,48.86,-951.3,49.41,58.96,66.27,75.46
16,0,33,-104.52,-947.35,-29.47,58.96,66.27,75.46
17,0,0,0.0,0.0,0.0,59.15,66.97,76.04
17,0,1,9.21,145.04,-10.76,59.15,66.97,76.04
17,0,2,19.24,290.05,-21.15,59.15,66.97,76.04
17,0,3,29.28,435.07,-31.54,59.15,66.97,76.04
17,0,4,59.71,435.6,-5.85,59.15,66.97,76.04
17,0,5,151.1,434.82,71.6,59.15,66.97,76.04
17,0,6,65.96,221.22,110.64,59.15,66.97,76.04
17,0,7,-12.83,14.01,144.59,59.15,66.97,76.04
17,0,8,-28.59,-27.43,151.38,59.15,66.97,76.04
17,0,9,-60.1,-110.31,164.95,59.15,66.97,76.04
17,0,10,-82.51,-60.42,121.16,59.15,66.97,76.04
17,0,11,-1.04,436.11,-57.34,59.15,66.97,76.04
17,0,12,-92.44,436.89,-134.79,59.15,66.97,76.04
17,0,13,-232.69,268.01,-55.98,59.15,66.97,76.04
17,0,14,-161.5,480.21,-41.91,59.15,66.97,76.04
17,0,15,-147.27,522.65,-39.1,59.15,66.97,76.04
17,0,16,-118.79,607.53,-33.47,59.15,66.97,76.04
17,0,17,-95.16,550.06,-1.11,59.15,66.97,76.04
17,0,18,76.71,-1.95,39.39,59.15,66.97,76.04
17,0,19,50.25,-450.11,70.29,59.15,66.97,76.04
17,0,20,34.59,-849.62,82.39,59.15,66.97,76.04
17,0,21,-23.96,-944.12,192.11,59.15,66.97,76.04
17,0,22,-76.71,1.95,-39.39,59.15,66.97,76.04
17,0,23,-103.17,-446.21,-8.49,59.15,66.97,76.04
17,0,24,-118.83,-845.72,3.61,59.15,66.97,76.04
17,0,25,-177.38,-940.22,113.33,59.15,66.97,76.04
17,0,26,-9.44,564.7,34.52,59.15,66.97,76.04
17,0,27,-8.32,609.74,40.72,59.15,66.97,76.04
17,0,28,33.97,641.05,39.14,59.15,66.97,76.04
17,0,29,128.09,622.34,4.52,59.15,66.97,76.04
17,0,30,-6.96,646.97,3.53,59.15,66.97,76.04
17,0,31,12.13,639.12,-96.38,59.15,66.97,76.04
17,0,32,48.9,-951.29,49.84,59.15,66.97,76.04
17,0,33,-104.53,-947.39,-28.94,59.15,66.97,76.04
18,0,0,0.0,0.0,0.0,59.2,67.34,76.27
18,0,1,9.3,145.07,-10.82,59.2,67.34,76.27
18,0,2,19.47,290.11,-21.25,59.2,67.34,76.27
18,0,3,29.65,435.16,-31.69,59.2,67.34,76.27
18,0,4,60.08,435.67,-5.98,59.2,67.34,76.27
18,0,5,151.49,434.84,71.53,59.2,67.34,76.27
18,0,6,67.0,220.69,110.73,59.2,67.34,76.27
18,0,7,-11.16,12.97,144.82,59.2,67.34,76.27
18,0,8,-26.8,-28.57,151.64,59.2,67.34,76.27
18,0,9,-58.06,-111.66,165.28,59.2,67.34,76.27
18,0,10,-80.71,-61.79,121.45,59.2,67.34,76.27
18,0,11,-0.68,436.23,-57.5,59.2,67.34,76.27
18,0,12,-92.09,437.06,-135.01,59.2,67.34,76.27
18,0,13,-231.9,267.56,-55.91,59.2,67.34,76.27
18,0,14,-161.04,479.99,-39.45,59.2,67.34,76.27
18,0,15,-146.87,522.48,-36.16,59.2,67.34,76.27
18,0,16,-118.53,607.45,-29.57,59.2,67.34,76.27
18,0,17,-94.38,549.5,1.73,59.2,67.34,76.27
18,0,18,76.55,-1.96,39.52,59.2,67.34,76.27
18,0,19,49.93,-450.14,70.0,59.2,67.34,76.27
18,0,20,34.16,-849.65,81.75,59.2,67.34,76.27
18,0,21,-24.66,-944.23,191.27,59.2,67.34,76.27
18,0,22,-76.55,1.96,-39.52,59.2,67.34,76.27
18,0,23,-103.16,-446.22,-9.04,59.2,67.34,76.27
18,0,24,-118.93,-845.73,2.71,59.2,67.34,76.27
18,0,25,-177.76,-940.31,112.23,59.2,67.34,76.27
18,0,26,-7.77,565.12,34.29,59.2,67.34,76.27
18,0,27,-6.31,610.13,40.39,59.2,67.34,76.27
18,0,28,36.16,641.13,38.49,59.2,67.34,76.27
18,0,29,129.89,621.72,3.38,59.2,67.34,76.27
18,0,30,-4.91,647.26,3.13,59.2,67.34,76.27
18,0,31,13.52,639.08,-96.81,59.2,67.34,76.27
18,0,32,48.51,-951.3,49.16,59.2,67.34,76.27
18,0,33,-104.58,-947.38,-29.88,59.2,67.34,76.27
19,0,0,0.0,0.0,0.0,60.02,66.89,75.62
19,0,1,9.96,145.08,-10.58,60.02,66.89,75.62
19,0,2,20.91,290.11,-20.7,60.02,66.89,75.62
19,0,3,31.85,435.15,-30.83,60.02,66.89,75.62
19,0,4,62.26,435.45,-5.07,60.02,66.89,75.62
19,0,5,153.84,433.98,72.83,60.02,66.89,75.62
19,0,6,68.3,219.99,111.16,60.02,66.89,75.62
19,0,7,-10.85,12.41,144.4,60.02,66.89,75.62
19,0,8,-26.67,-29.1,151.04,60.02,66.89,75.62
19,0,9,-58.33,-112.14,164.34,60.02,66.89,75.62
19,0,10,-80.68,-62.0,120.62,60.02,66.89,75.62
19,0,11,1.57,436.43,-56.69,60.02,66.89,75.62
19,0,12,-90.02,437.91,-134.59,60.02,66.89,75.62
19,0,13,-228.21,267.25,-54.85,60.02,66.89,75.62
19,0,14,-160.4,480.66,-37.03,60.02,66.89,75.62
19,0,15,-146.84,523.35,-33.46,60.02,66.89,75.62
19,0,16,-119.72,608.71,-26.33,60.02,66.89,75.62
19,0,17,-94.7,550.89,4.58,60.02,66.89,75.62
19,0,18,76.16,-2.32,39.82,60.02,66.89,75.62
19,0,19,48.17,-450.49,69.28,60.02,66.89,75.62
19,0,20,31.42,-849.99,79.86,60.02,66.89,75.62
19,0,21,-28.18,-944.73,188.82,60.02,66.89,75.62
19,0,22,-76.16,2.32,-39.82,60.02,66.89,75.62
19,0,23,-104.15,-445.84,-10.35,60.02,66.89,75.62
19,0,24,-120.91,-845.35,0.23,60.02,66.89,75.62
19,0,25,-180.51,-940.08,109.19,60.02,66.89,75.62
19,0,26,-6.09,567.29,28.72,60.02,66.89,75.62
19,0,27,-3.68,612.2,33.79,60.02,66.89,75.62
19,0,28,39.58,641.74,34.31,60.02,66.89,75.62
19,0,29,134.58,618.76,6.9,60.02,66.89,75.62
19,0,30,1.61,648.1,-3.99,60.02,66.89,75.62
19,0,31,27.0,636.78,-101.62,60.02,66.89,75.62
19,0,32,45.7,-951.59,47.06,60.02,66.89,75.62
19,0,33,-106.63,-946.94,-32.57,60.02,66.89,75.62
20,0,0,0.0,0.0,0.0,59.9,66.67,75.49
20,0,1,9.88,145.06,-10.7,59.9,66.67,75.49
20,0,2,20.74,290.09,-20.94,59.9,66.67,75.49
20,0,3,31.6,435.11,-31.18,59.9,66.67,75.49
20,0,4,62.03,435.45,-5.46,59.9,66.67,75.49
20,0,5,153.73,434.08,72.37,59.9,66.67,75.49
20,0,6,67.98,220.18,111.16,59.9,66.67,75.49
20,0,7,-11.34,12.65,144.81,59.9,66.67,75.49
20,0,8,-27.2,-28.85,151.54,59.9,66.67,75.49
20,0,9,-58.93,-111.86,165.0,59.9,66.67,75.49
20,0,10,-81.28,-61.76,121.21,59.9,66.67,75.49
20,0,11,1.29,436.36,-57.01,59.9,66.67,75.49
20,0,12,-90.4,437.73,-134.83,59.9,66.67,75.49
20,0,13,-228.75,266.78,-55.8,59.9,66.67,75.49
20,0,14,-160.89,480.33,-39.12,59.9,66.67,75.49
20,0,15,-147.31,523.05,-35.78,59.9,66.67,75.49
20,0,16,-120.17,608.47,-29.11,59.9,66.67,75.49
20,0,17,-95.4,550.85,2.43,59.9,66.67,75.49
20,0,18,75.93,-2.23,39.96,59.9,66.67,75.49
20,0,19,48.11,-450.39,69.47,59.9,66.67,75.49
20,0,20,31.76,-849.93,79.74,59.9,66.67,75.49
20,0,21,-28.04,-944.8,188.47,59.9,66.67,75.49
20,0,22,-75.93,2.23,-39.96,59.9,66.67,75.49
20,0,23,-103.75,-445.94,-10.44,59.9,66.67,75.49
20,0,24,-120.1,-845.48,-0.17,59.9,66.67,75.49
20,0,25,-179.9,-940.35,108.56,59.9,66.67,75.49
20,0,26,-8.03,566.64,28.56,59.9,66.67,75.49
20,0,27,-6.19,611.56,33.7,59.9,66.67,75.49
20,0,28,36.68,641.64,34.29,59.9,66.67,75.49
20,0,29,131.96,619.91,6.88,59.9,66.67,75.49
20,0,30,-1.35,647.58,-4.02,59.9,66.67,75.49
20,0,31,24.22,636.74,-101.64,59.9,66.67,75.49
20,0,32,46.24,-951.48,46.92,59.9,66.67,75.49
20,0,33,-105.62,-947.03,-33.0,59.9,66.67,75.49
21,0,0,0.0,0.0,0.0,59.86,66.67,75.63
21,0,1,9.58,145.01,-10.97,59.86,66.67,75.63
21,0,2,20.13,289.98,-21.5,59.86,66.67,75.63
21,0,3,30.67,434.96,-32.03,59.86,66.67,75.63
21,0,4,61.07,435.41,-6.31,59.86,66.67,75.63
21,0,5,152.8,434.4,71.6,59.86,66.67,75.63
21,0,6,67.82,220.24,110.66,59.86,66.67,75.63
21,0,7,-10.78,12.48,144.59,59.86,66.67,75.63
21,0,8,-26.49,-29.07,151.37,59.86,66.67,75.63
21,0,9,-57.93,-112.17,164.94,59.86,66.67,75.63
21,0,10,-80.46,-62.2,121.09,59.86,66.67,75.63
21,0,11,0.37,436.08,-57.86,59.86,66.67,75.63
21,0,12,-91.35,437.1,-135.77,59.86,66.67,75.63
21,0,13,-230.46,266.86,-56.52,59.86,66.67,75.63
21,0,14,-162.09,480.29,-40.36,59.86,66.67,75.63
21,0,15,-148.41,522.98,-37.13,59.86,66.67,75.63
21,0,16,-121.06,608.36,-30.67,59.86,66.67,75.63
21,0,17,-96.55,550.78,1.15,59.86,66.67,75.63
21,0,18,75.55,-1.94,40.29,59.86,66.67,75.63
21,0,19,48.41,-450.12,70.31,59.86,66.67,75.63
21,0,20,32.97,-849.69,80.66,59.86,66.67,75.63
21,0,21,-27.21,-944.66,189.1,59.86,66.67,75.63
21,0,22,-75.55,1.94,-40.29,59.86,66.67,75.63
21,0,23,-102.69,-446.23,-10.28,59.86,66.67,75.63
21,0,24,-118.14,-845.8,0.08,59.86,66.67,75.63
21,0,25,-178.32,-940.77,108.51,59.86,66.67,75.63
21,0,26,-9.06,564.75,31.27,59.86,66.67,75.63
21,0,27,-7.84,609.6,37.07,59.86,66.67,75.63
21,0,28,34.46,640.47,36.55,59.86,66.67,75.63
21,0,29,129.01,620.96,5.26,59.86,66.67,75.63
21,0,30,-5.07,646.29,-0.2,59.86,66.67,75.63
21,0,31,16.99,637.45,-98.86,59.86,66.67,75.63
21,0,32,47.88,-951.22,47.97,59.86,66.67,75.63
21,0,33,-103.23,-947.33,-32.62,59.86,66.67,75.63
22,0,0,0.0,0.0,0.0,59.92,66.52,75.72
22,0,1,9.36,144.93,-11.76,59.92,66.52,75.72
22,0,2,19.68,289.83,-23.07,59.92,66.52,75.72
22,0,3,29.99,434.73,-34.38,59.92,66.52,75.72
22,0,4,60.4,435.37,-8.68,59.92,66.52,75.72
22,0,5,152.2,434.91,69.23,59.92,66.52,75.72
22,0,6,69.33,219.59,107.32,59.92,66.52,75.72
22,0,7,-7.28,10.79,140.37,59.92,66.52,75.72
22,0,8,-22.6,-30.97,146.98,59.92,66.52,75.72
22,0,9,-53.24,-114.49,160.21,59.92,66.52,75.72
22,0,10,-76.31,-64.51,116.57,59.92,66.52,75.72
22,0,11,-0.3,435.67,-60.2,59.92,66.52,75.72
22,0,12,-92.1,436.12,-138.12,59.92,66.52,75.72
22,0,13,-231.74,266.19,-58.69,59.92,66.52,75.72
22,0,14,-163.45,479.85,-43.02,59.92,66.52,75.72
22,0,15,-149.79,522.58,-39.89,59.92,66.52,75.72
22,0,16,-122.48,608.04,-33.62,59.92,66.52,75.72
22,0,17,-98.1,550.56,-1.43,59.92,66.52,75.72
22,0,18,75.4,-1.59,40.4,59.92,66.52,75.72
22,0,19,49.16,-449.72,71.86,59.92,66.52,75.72
22,0,20,34.9,-849.32,82.84,59.92,66.52,75.72
22,0,21,-25.2,-944.29,191.31,59.92,66.52,75.72
22,0,22,-75.4,1.59,-40.4,59.92,66.52,75.72
22,0,23,-101.64,-446.54,-8.94,59.92,66.52,75.72
22,0,24,-115.89,-846.13,2.04,59.92,66.52,75.72
22,0,25,-176.0,-941.11,110.52,59.92,66.52,75.72
22,0,26,-9.79,563.71,30.5,59.92,66.52,75.72
22,0,27,-9.01,608.55,36.47,59.92,66.52,75.72
22,0,28,32.86,639.97,35.01,59.92,66.52,75.72
22,0,29,126.81,621.84,1.24,59.92,66.52,75.72
22,0,30,-7.67,645.42,-0.69,59.92,66.52,75.72
22,0,31,11.98,637.3,-99.91,59.92,66.52,75.72
22,0,32,50.19,-950.86,50.34,59.92,66.52,75.72
22,0,33,-100.61,-947.67,-30.45,59.92,66.52,75.72
23,0,0,0.0,0.0,0.0,60.06,66.49,75.97
23,0,1,9.1,144.64,-12.67,60.06,66.49,75.97
23,0,2,19.12,289.26,-24.9,60.06,66.49,75.97
23,0,3,29.14,433.88,-37.14,60.06,66.49,75.97
23,0,4,59.53,434.73,-11.53,60.06,66.49,75.97
23,0,5,151.52,434.95,66.34,60.06,66.49,75.97
23,0,6,68.23,219.3,104.42,60.06,66.49,75.97
23,0,7,-8.76,10.18,137.45,60.06,66.49,75.97
23,0,8,-24.16,-31.65,144.06,60.06,66.49,75.97
23,0,9,-54.95,-115.29,157.27,60.06,66.49,75.97
23,0,10,-77.96,-65.2,113.52,60.06,66.49,75.97
23,0,11,-1.14,434.59,-62.89,60.06,66.49,75.97
23,0,12,-93.13,434.38,-140.75,60.06,66.49,75.97
23,0,13,-234.34,264.92,-61.8,60.06,66.49,75.97
23,0,14,-165.76,478.92,-46.03,60.06,66.49,75.97
23,0,15,-152.04,521.72,-42.87,60.06,66.49,75.97
23,0,16,-124.61,607.32,-36.57,60.06,66.49,75.97
23,0,17,-100.61,549.8,-3.88,60.06,66.49,75.97
23,0,18,75.29,-1.21,40.25,60.06,66.49,75.97
23,0,19,49.98,-449.26,73.57,60.06,66.49,75.97
23,0,20,37.02,-848.88,85.33,60.06,66.49,75.97
23,0,21,-22.7,-943.84,194.04,60.06,66.49,75.97
23,0,22,-75.29,1.21,-40.25,60.06,66.49,75.97
23,0,23,-100.59,-446.84,-6.93,60.06,66.49,75.97
23,0,24,-113.56,-846.46,4.83,60.06,66.49,75.97
23,0,25,-173.27,-941.41,113.54,60.06,66.49,75.97
23,0,26,-10.79,562.4,28.38,60.06,66.49,75.97
23,0,27,-10.39,607.23,34.32,60.06,66.49,75.97
23,0,28,31.09,639.07,32.07,60.06,66.49,75.97
23,0,29,124.55,621.94,-3.41,60.06,66.49,75.97
23,0,30,-10.13,644.07,-2.86,60.06,66.49,75.97
23,0,31,7.76,636.1,-102.37,60.06,66.49,75.97
23,0,32,52.6,-950.43,53.02,60.06,66.49,75.97
23,0,33,-97.98,-948.01,-27.48,60.06,66.49,75.97
24,0,0,0.0,0.0,0.0,59.83,66.7,76.35
24,0,1,8.77,144.58,-13.16,59.83,66.7,76.35
24,0,2,18.41,289.13,-25.91,59.83,66.7,76.35
24,0,3,28.06,433.69,-38.67,59.83,66.7,76.35
24,0,4,58.59,434.69,-13.24,59.83,66.7,76.35
24,0,5,151.06,435.35,64.12,59.83,66.7,76.35
24,0,6,68.29,219.28,102.37,59.83,66.7,76.35
24,0,7,-8.22,9.77,135.56,59.83,66.7,76.35
24,0,8,-23.52,-32.13,142.2,59.83,66.7,76.35
24,0,9,-54.13,-115.94,155.48,59.83,66.7,76.35
24,0,10,-77.46,-65.79,111.85,59.83,66.7,76.35
24,0,11,-2.37,434.26,-64.23,59.83,66.7,76.35
24,0,12,-94.84,433.6,-141.59,59.83,66.7,76.35
24,0,13,-236.12,263.54,-63.38,59.83,66.7,76.35
24,0,14,-167.25,477.61,-46.66,59.83,66.7,76.35
24,0,15,-153.47,520.43,-43.32,59.83,66.7,76.35
24,0,16,-125.92,606.06,-36.64,59.83,66.7,76.35
24,0,17,-101.91,548.29,-4.23,59.83,66.7,76.35
24,0,18,75.41,-0.95,39.86,59.83,66.7,76.35
24,0,19,51.01,-448.95,74.51,59.83,66.7,76.35
24,0,20,39.02,-848.57,86.92,59.83,66.7,76.35
24,0,21,-19.95,-943.51,196.05,59.83,66.7,76.35
24,0,22,-75.41,0.95,-39.86,59.83,66.7,76.35
24,0,23,-99.82,-447.05,-5.21,59.83,66.7,76.35
24,0,24,-111.81,-846.68,7.21,59.83,66.7,76.35
24,0,25,-170.78,-941.62,116.33,59.83,66.7,76.35
24,0,26,-12.42,562.24,26.43,59.83,66.7,76.35
24,0,27,-12.25,607.08,32.17,59.83,66.7,76.35
24,0,28,29.02,639.15,29.67,59.83,66.7,76.35
24,0,29,122.45,622.41,-6.03,59.83,66.7,76.35
24,0,30,-12.33,643.76,-5.15,59.83,66.7,76.35
24,0,31,5.3,635.48,-104.67,59.83,66.7,76.35
24,0,32,54.68,-950.14,54.68,59.83,66.7,76.35
24,0,33,-96.14,-948.24,-25.03,59.83,66.7,76.35
25,0,0,0.0,0.0,0.0,59.92,66.75,76.28
25,0,1,8.63,144.63,-12.81,59.92,66.75,76.28
25,0,2,18.11,289.24,-25.22,59.92,66.75,76.28
25,0,3,27.59,433.85,-37.64,59.92,66.75,76.28
25,0,4,58.2,434.82,-12.31,59.92,66.75,76.28
25,0,5,150.98,435.36,64.79,59.92,66.75,76.28
25,0,6,70.17,218.43,103.04,59.92,66.75,76.28
25,0,7,-4.53,8.16,136.26,59.92,66.75,76.28
25,0,8,-19.47,-33.89,142.91,59.92,66.75,76.28
25,0,9,-49.35,-118.0,156.2,59.92,66.75,76.28
25,0,10,-73.35,-67.92,112.79,59.92,66.75,76.28
25,0,11,-2.93,434.46,-63.1,59.92,66.75,76.28
25,0,12,-95.71,433.92,-140.2,59.92,66.75,76.28
25,0,13,-235.64,263.84,-59.31,59.92,66.75,76.28
25,0,14,-166.98,478.11,-42.81,59.92,66.75,76.28
25,0,15,-153.25,520.97,-39.51,59.92,66.75,76.28
25,0,16,-125.79,606.67,-32.91,59.92,66.75,76.28
25,0,17,-101.02,548.79,-1.22,59.92,66.75,76.28
25,0,18,75.43,-0.98,39.77,59.92,66.75,76.28
25,0,19,51.19,-448.98,74.49,59.92,66.75,76.28
25,0,20,39.4,-848.62,86.78,59.92,66.75,76.28
25,0,21,-19.41,-943.62,195.94,59.92,66.75,76.28
25,0,22,-75.43,0.98,-39.77,59.92,66.75,76.28
25,0,23,-99.67,-447.02,-5.06,59.92,66.75,76.28
25,0,24,-111.46,-846.66,7.24,59.92,66.75,76.28
25,0,25,-170.27,-941.66,116.4,59.92,66.75,76.28
25,0,26,-11.74,562.06,28.75,59.92,66.75,76.28
25,0,27,-11.25,606.84,34.89,59.92,66.75,76.28
25,0,28,30.23,638.65,32.51,59.92,66.75,76.28
25,0,29,123.39,621.59,-3.68,59.92,66.75,76.28
25,0,30,-11.21,643.85,-2.1,59.92,66.75,76.28
25,0,31,5.98,636.34,-101.74,59.92,66.75,76.28
25,0,32,55.08,-950.17,54.5,59.92,66.75,76.28
25,0,33,-95.78,-948.21,-25.05,59.92,66.75,76.28
26,0,0,0.0,0.0,0.0,59.93,66.9,76.2
26,0,1,8.81,144.72,-12.18,59.93,66.9,76.2
26,0,2,18.37,289.42,-24.0,59.93,66.9,76.2
26,0,3,27.94,434.12,-35.82,59.93,66.9,76.2
26,0,4,58.58,434.96,-10.49,59.93,66.9,76.2
26,0,5,151.41,435.12,66.6,59.93,66.9,76.2
26,0,6,70.12,218.44,105.97,59.93,66.9,76.2
26,0,7,-5.03,8.37,140.25,59.93,66.9,76.2
26,0,8,-20.06,-33.64,147.1,59.93,66.9,76.2
26,0,9,-50.11,-117.67,160.81,59.93,66.9,76.2
26,0,10,-74.09,-67.7,117.21,59.93,66.9,76.2
26,0,11,-2.59,434.86,-61.28,59.93,66.9,76.2
26,0,12,-95.43,434.7,-138.37,59.93,66.9,76.2
26,0,13,-234.12,264.0,-56.3,59.93,66.9,76.2
26,0,14,-165.75,478.43,-39.0,59.93,66.9,76.2
26,0,15,-152.08,521.31,-35.54,59.93,66.9,76.2
26,0,16,-124.73,607.08,-28.63,59.93,66.9,76.2
26,0,17,-99.36,548.98,2.25,59.93,66.9,76.2
26,0,18,75.3,-1.22,39.94,59.93,66.9,76.2
26,0,19,50.46,-449.28,73.57,59.93,66.9,76.2
26,0,20,38.17,-848.92,84.97,59.93,66.9,76.2
26,0,21,-21.03,-944.09,193.78,59.93,66.9,76.2
26,0,22,-75.3,1.22,-39.94,59.93,66.9,76.2
26,0,23,-100.14,-446.83,-6.32,59.93,66.9,76.2
26,0,24,-112.44,-846.48,5.08,59.93,66.9,76.2
26,0,25,-171.64,-941.64,113.89,59.93,66.9,76.2
26,0,26,-10.31,561.92,31.97,59.93,66.9,76.2
26,0,27,-9.5,606.63,38.54,59.93,66.9,76.2
26,0,28,32.17,638.19,36.31,59.93,66.9,76.2
26,0,29,125.08,620.89,-0.41,59.93,66.9,76.2
